proyecto_id;organizacion_id;persona_id;financiadora;ejecutora;evaluadora;adoptante;beneficiaria;adquiriente;porcentaje_financiamiento
18991;81;;N;Y;N;N;N;N;
18993;64;;Y;N;Y;N;N;N;1.00
18993;2067;;N;Y;N;N;N;N;
18994;64;;Y;N;Y;N;N;N;1.00
18994;65;;N;Y;N;N;N;N;
18996;64;;Y;N;Y;N;N;N;1.00
18996;1486;;N;Y;N;N;N;N;
18997;64;;Y;N;Y;N;N;N;1.00
18997;1486;;N;Y;N;N;N;N;
18999;64;;Y;N;Y;N;N;N;1.00
18999;78;;N;Y;N;N;N;N;
19000;64;;Y;N;Y;N;N;N;1.00
19000;72;;N;Y;N;N;N;N;
19001;82;;N;Y;N;N;N;N;
19001;64;;Y;N;Y;N;N;N;1.00
19002;64;;Y;N;Y;N;N;N;1.00
19002;1486;;N;Y;N;N;N;N;
19004;64;;Y;N;Y;N;N;N;1.00
19004;6354;;N;Y;N;N;N;N;
19005;64;;Y;N;Y;N;N;N;1.00
19005;82;;N;Y;N;N;N;N;
19006;64;;Y;N;Y;N;N;N;1.00
19006;77;;N;Y;N;N;N;N;
19008;64;;Y;N;Y;N;N;N;1.00
19008;10891;;N;Y;N;N;N;N;
19009;65;;N;Y;N;N;N;N;
19009;64;;Y;N;Y;N;N;N;1.00
19010;64;;Y;N;Y;N;N;N;1.00
19010;65;;N;Y;N;N;N;N;
19011;64;;Y;N;Y;N;N;N;1.00
19011;65;;N;Y;N;N;N;N;
19012;66;;N;Y;N;N;N;N;
19012;64;;Y;N;Y;N;N;N;1.00
19013;64;;Y;N;Y;N;N;N;1.00
19013;66;;N;Y;N;N;N;N;
19014;64;;Y;N;Y;N;N;N;1.00
19014;6354;;N;Y;N;N;N;N;
19015;64;;Y;N;Y;N;N;N;1.00
19015;6354;;N;Y;N;N;N;N;
19016;64;;Y;N;Y;N;N;N;1.00
19016;6354;;N;Y;N;N;N;N;
19017;10908;;N;Y;N;N;N;N;
19017;64;;Y;N;Y;N;N;N;1.00
19018;64;;Y;N;Y;N;N;N;1.00
19018;10908;;N;Y;N;N;N;N;
19019;64;;Y;N;Y;N;N;N;1.00
19019;10917;;N;Y;N;N;N;N;
19020;10917;;N;Y;N;N;N;N;
19020;64;;Y;N;Y;N;N;N;1.00
19021;64;;Y;N;Y;N;N;N;1.00
19021;9752;;N;Y;N;N;N;N;
19022;64;;Y;N;Y;N;N;N;1.00
19022;5788;;N;Y;N;N;N;N;
19023;64;;Y;N;Y;N;N;N;1.00
19023;9752;;N;Y;N;N;N;N;
19024;64;;Y;N;Y;N;N;N;1.00
19024;10883;;N;Y;N;N;N;N;
19025;5789;;N;Y;N;N;N;N;
19025;64;;Y;N;Y;N;N;N;1.00
19026;64;;Y;N;Y;N;N;N;1.00
19026;5789;;N;Y;N;N;N;N;
19027;64;;Y;N;Y;N;N;N;1.00
19027;10887;;N;Y;N;N;N;N;
19028;10887;;N;Y;N;N;N;N;
19028;64;;Y;N;Y;N;N;N;1.00
19029;64;;Y;N;Y;N;N;N;1.00
19029;10887;;N;Y;N;N;N;N;
19030;64;;Y;N;Y;N;N;N;1.00
19030;67;;N;Y;N;N;N;N;
19031;64;;Y;N;Y;N;N;N;1.00
19031;4767;;N;Y;N;N;N;N;
19032;64;;Y;N;Y;N;N;N;1.00
19032;10918;;N;Y;N;N;N;N;
19033;10918;;N;Y;N;N;N;N;
19033;64;;Y;N;Y;N;N;N;1.00
19034;64;;Y;N;Y;N;N;N;1.00
19034;10918;;N;Y;N;N;N;N;
19035;64;;Y;N;Y;N;N;N;1.00
19035;10953;;N;Y;N;N;N;N;
19036;70;;N;Y;N;N;N;N;
19036;64;;Y;N;Y;N;N;N;1.00
19037;64;;Y;N;Y;N;N;N;1.00
19037;10902;;N;Y;N;N;N;N;
19038;64;;Y;N;Y;N;N;N;1.00
19038;10902;;N;Y;N;N;N;N;
19039;64;;Y;N;Y;N;N;N;1.00
19039;9660;;N;Y;N;N;N;N;
19040;64;;Y;N;Y;N;N;N;1.00
19040;9660;;N;Y;N;N;N;N;
19041;9645;;N;Y;N;N;N;N;
19041;64;;Y;N;Y;N;N;N;1.00
19042;64;;Y;N;Y;N;N;N;1.00
19042;9645;;N;Y;N;N;N;N;
19043;64;;Y;N;Y;N;N;N;1.00
19043;6275;;N;Y;N;N;N;N;
19044;6274;;N;Y;N;N;N;N;
19044;64;;Y;N;Y;N;N;N;1.00
19045;64;;Y;N;Y;N;N;N;1.00
19045;6364;;N;Y;N;N;N;N;
19046;64;;Y;N;Y;N;N;N;1.00
19046;6364;;N;Y;N;N;N;N;
19047;64;;Y;N;Y;N;N;N;1.00
19047;73;;N;Y;N;N;N;N;
19048;64;;Y;N;Y;N;N;N;1.00
19048;73;;N;Y;N;N;N;N;
19049;74;;N;Y;N;N;N;N;
19049;64;;Y;N;Y;N;N;N;1.00
19050;64;;Y;N;Y;N;N;N;1.00
19050;74;;N;Y;N;N;N;N;
19051;64;;Y;N;Y;N;N;N;1.00
19051;75;;N;Y;N;N;N;N;
19052;75;;N;Y;N;N;N;N;
19052;64;;Y;N;Y;N;N;N;1.00
19053;64;;Y;N;Y;N;N;N;1.00
19053;5714;;N;Y;N;N;N;N;
19054;64;;Y;N;Y;N;N;N;1.00
19054;5714;;N;Y;N;N;N;N;
19055;64;;Y;N;Y;N;N;N;1.00
19055;76;;N;Y;N;N;N;N;
19056;64;;Y;N;Y;N;N;N;1.00
19056;76;;N;Y;N;N;N;N;
19057;10898;;N;Y;N;N;N;N;
19057;64;;Y;N;Y;N;N;N;1.00
19058;64;;Y;N;Y;N;N;N;1.00
19058;71;;N;Y;N;N;N;N;
19059;64;;Y;N;Y;N;N;N;1.00
19059;71;;N;Y;N;N;N;N;
19060;71;;N;Y;N;N;N;N;
19060;64;;Y;N;Y;N;N;N;1.00
19061;64;;Y;N;Y;N;N;N;1.00
19061;69;;N;Y;N;N;N;N;
19062;64;;Y;N;Y;N;N;N;1.00
19062;69;;N;Y;N;N;N;N;
19063;64;;Y;N;Y;N;N;N;1.00
19063;69;;N;Y;N;N;N;N;
19064;64;;Y;N;Y;N;N;N;1.00
19064;70;;N;Y;N;N;N;N;
19065;70;;N;Y;N;N;N;N;
19065;64;;Y;N;Y;N;N;N;1.00
19066;64;;Y;N;Y;N;N;N;1.00
19066;70;;N;Y;N;N;N;N;
19067;64;;Y;N;Y;N;N;N;1.00
19067;77;;N;Y;N;N;N;N;
19068;77;;N;Y;N;N;N;N;
19068;64;;Y;N;Y;N;N;N;1.00
19069;64;;Y;N;Y;N;N;N;1.00
19069;77;;N;Y;N;N;N;N;
19070;64;;Y;N;Y;N;N;N;1.00
19070;78;;N;Y;N;N;N;N;
19071;64;;Y;N;Y;N;N;N;1.00
19071;78;;N;Y;N;N;N;N;
19072;64;;Y;N;Y;N;N;N;1.00
19072;78;;N;Y;N;N;N;N;
19073;72;;N;Y;N;N;N;N;
19073;64;;Y;N;Y;N;N;N;1.00
19074;64;;Y;N;Y;N;N;N;1.00
19074;72;;N;Y;N;N;N;N;
19075;64;;Y;N;Y;N;N;N;1.00
19075;5019;;N;Y;N;N;N;N;
19076;5019;;N;Y;N;N;N;N;
19076;64;;Y;N;Y;N;N;N;1.00
19077;64;;Y;N;Y;N;N;N;1.00
19077;10895;;N;Y;N;N;N;N;
19078;64;;Y;N;Y;N;N;N;1.00
19078;79;;N;Y;N;N;N;N;
19079;64;;Y;N;Y;N;N;N;1.00
19079;79;;N;Y;N;N;N;N;
19080;64;;Y;N;Y;N;N;N;1.00
19080;79;;N;Y;N;N;N;N;
19081;9835;;N;Y;N;N;N;N;
19081;64;;Y;N;Y;N;N;N;1.00
19082;64;;Y;N;Y;N;N;N;1.00
19082;10894;;N;Y;N;N;N;N;
19083;64;;Y;N;Y;N;N;N;1.00
19083;6531;;N;Y;N;N;N;N;
19084;10903;;N;Y;N;N;N;N;
19084;64;;Y;N;Y;N;N;N;1.00
19085;64;;Y;N;Y;N;N;N;1.00
19085;82;;N;Y;N;N;N;N;
19086;64;;Y;N;Y;N;N;N;1.00
19086;82;;N;Y;N;N;N;N;
19087;64;;Y;N;Y;N;N;N;1.00
19087;82;;N;Y;N;N;N;N;
19088;64;;Y;N;Y;N;N;N;1.00
19088;10952;;N;Y;N;N;N;N;
19089;81;;N;Y;N;N;N;N;
19089;64;;Y;N;Y;N;N;N;1.00
19090;64;;Y;N;Y;N;N;N;1.00
19090;83;;N;Y;N;N;N;N;
19091;64;;Y;N;Y;N;N;N;1.00
19091;83;;N;Y;N;N;N;N;
19092;8243;;N;Y;N;N;N;N;
19092;64;;Y;N;Y;N;N;N;1.00
19093;64;;Y;N;Y;N;N;N;1.00
19093;10900;;N;Y;N;N;N;N;
19094;64;;Y;N;Y;N;N;N;1.00
19094;10900;;N;Y;N;N;N;N;
19095;64;;Y;N;Y;N;N;N;1.00
19095;10900;;N;Y;N;N;N;N;
19096;64;;Y;N;Y;N;N;N;1.00
19096;84;;N;Y;N;N;N;N;
19097;84;;N;Y;N;N;N;N;
19097;64;;Y;N;Y;N;N;N;1.00
19098;64;;Y;N;Y;N;N;N;1.00
19098;84;;N;Y;N;N;N;N;
19099;64;;Y;N;Y;N;N;N;1.00
19099;9787;;N;Y;N;N;N;N;
19100;9787;;N;Y;N;N;N;N;
19100;64;;Y;N;Y;N;N;N;1.00
19101;64;;Y;N;Y;N;N;N;1.00
19101;9787;;N;Y;N;N;N;N;
19102;64;;Y;N;Y;N;N;N;1.00
19102;10899;;N;Y;N;N;N;N;
19103;64;;Y;N;Y;N;N;N;1.00
19103;10899;;N;Y;N;N;N;N;
19104;64;;Y;N;Y;N;N;N;1.00
19104;10899;;N;Y;N;N;N;N;
19105;80;;N;Y;N;N;N;N;
19105;64;;Y;N;Y;N;N;N;1.00
19106;64;;Y;N;Y;N;N;N;1.00
19106;80;;N;Y;N;N;N;N;
19107;64;;Y;N;Y;N;N;N;1.00
19107;80;;N;Y;N;N;N;N;
19108;5196;;N;Y;N;N;N;N;
19108;64;;Y;N;Y;N;N;N;1.00
19109;64;;Y;N;Y;N;N;N;1.00
19109;5196;;N;Y;N;N;N;N;
19110;64;;Y;N;Y;N;N;N;1.00
19110;5196;;N;Y;N;N;N;N;
19111;64;;Y;N;Y;N;N;N;1.00
19111;7088;;N;Y;N;N;N;N;
19112;64;;Y;N;Y;N;N;N;1.00
19112;7088;;N;Y;N;N;N;N;
19113;7088;;N;Y;N;N;N;N;
19113;64;;Y;N;Y;N;N;N;1.00
19114;64;;Y;N;Y;N;N;N;1.00
19114;9920;;N;Y;N;N;N;N;
19115;64;;Y;N;Y;N;N;N;1.00
19115;9920;;N;Y;N;N;N;N;
19116;9920;;N;Y;N;N;N;N;
19116;64;;Y;N;Y;N;N;N;1.00
19117;64;;Y;N;Y;N;N;N;1.00
19117;10956;;N;Y;N;N;N;N;
19118;64;;Y;N;Y;N;N;N;1.00
19118;10956;;N;Y;N;N;N;N;
19119;64;;Y;N;Y;N;N;N;1.00
19119;10956;;N;Y;N;N;N;N;
19120;64;;Y;N;Y;N;N;N;1.00
19120;5019;;N;Y;N;N;N;N;
19121;84;;N;Y;N;N;N;N;
19121;64;;Y;N;Y;N;N;N;1.00
19122;64;;Y;N;Y;N;N;N;1.00
19122;71;;N;Y;N;N;N;N;
19123;64;;Y;N;Y;N;N;N;1.00
19123;82;;N;Y;N;N;N;N;
19124;79;;N;Y;N;N;N;N;
19124;64;;Y;N;Y;N;N;N;1.00
19125;64;;Y;N;Y;N;N;N;1.00
19125;78;;N;Y;N;N;N;N;
19126;64;;Y;N;Y;N;N;N;1.00
19126;4096;;N;Y;N;N;N;N;
19127;64;;Y;N;Y;N;N;N;1.00
19127;72;;N;Y;N;N;N;N;
19128;64;;Y;N;Y;N;N;N;1.00
19128;69;;N;Y;N;N;N;N;
19129;77;;N;Y;N;N;N;N;
19129;64;;Y;N;Y;N;N;N;1.00
19130;64;;Y;N;Y;N;N;N;1.00
19130;8972;;N;Y;N;N;N;N;
19131;64;;Y;N;Y;N;N;N;1.00
19131;77;;N;Y;N;N;N;N;
19132;79;;N;Y;N;N;N;N;
19132;64;;Y;N;Y;N;N;N;1.00
19133;64;;Y;N;Y;N;N;N;1.00
19133;78;;N;Y;N;N;N;N;
19134;64;;Y;N;Y;N;N;N;1.00
19134;77;;N;Y;N;N;N;N;
19135;64;;Y;N;Y;N;N;N;1.00
19135;4096;;N;Y;N;N;N;N;
19136;64;;Y;N;Y;N;N;N;1.00
19136;82;;N;Y;N;N;N;N;
19137;4096;;N;Y;N;N;N;N;
19137;64;;Y;N;Y;N;N;N;1.00
19138;64;;Y;N;Y;N;N;N;1.00
19138;4096;;N;Y;N;N;N;N;
19139;64;;Y;N;Y;N;N;N;1.00
19139;6354;;N;Y;N;N;N;N;
19140;73;;N;Y;N;N;N;N;
19140;64;;Y;N;Y;N;N;N;1.00
19141;64;;Y;N;Y;N;N;N;1.00
19141;83;;N;Y;N;N;N;N;
19142;64;;Y;N;Y;N;N;N;1.00
19142;78;;N;Y;N;N;N;N;
19143;64;;Y;N;Y;N;N;N;1.00
19143;84;;N;Y;N;N;N;N;
19144;64;;Y;N;Y;N;N;N;1.00
19144;72;;N;Y;N;N;N;N;
19145;88;;N;Y;N;N;N;N;
19145;64;;Y;N;Y;N;N;N;1.00
19146;64;;Y;N;Y;N;N;N;1.00
19146;80;;N;Y;N;N;N;N;
19147;64;;Y;N;Y;N;N;N;1.00
19147;84;;N;Y;N;N;N;N;
19148;3312;;N;Y;N;N;N;N;
19148;64;;Y;N;Y;N;N;N;1.00
19149;64;;Y;N;Y;N;N;N;1.00
19149;72;;N;Y;N;N;N;N;
19150;64;;Y;N;Y;N;N;N;1.00
19150;1793;;N;Y;N;N;N;N;
19151;64;;Y;N;Y;N;N;N;1.00
19151;1793;;N;Y;N;N;N;N;
19152;64;;Y;N;Y;N;N;N;1.00
19152;88;;N;Y;N;N;N;N;
19153;87;;N;Y;N;N;N;N;
19153;64;;Y;N;Y;N;N;N;1.00
19154;64;;Y;N;Y;N;N;N;1.00
19154;1793;;N;Y;N;N;N;N;
19155;64;;Y;N;Y;N;N;N;1.00
19155;1793;;N;Y;N;N;N;N;
19156;87;;N;Y;N;N;N;N;
19156;64;;Y;N;Y;N;N;N;1.00
19157;64;;Y;N;Y;N;N;N;1.00
19157;1793;;N;Y;N;N;N;N;
19158;64;;Y;N;Y;N;N;N;1.00
19158;82;;N;Y;N;N;N;N;
19159;64;;Y;N;Y;N;N;N;1.00
19159;1793;;N;Y;N;N;N;N;
19160;64;;Y;N;Y;N;N;N;1.00
19160;1793;;N;Y;N;N;N;N;
19161;1793;;N;Y;N;N;N;N;
19161;64;;Y;N;Y;N;N;N;1.00
19163;64;;Y;N;Y;N;N;N;1.00
19163;6274;;N;Y;N;N;N;N;
19164;64;;Y;N;Y;N;N;N;1.00
19164;9660;;N;Y;N;N;N;N;
19165;84;;N;Y;N;N;N;N;
19165;64;;Y;N;Y;N;N;N;1.00
19166;64;;Y;N;Y;N;N;N;1.00
19166;1793;;N;Y;N;N;N;N;
19167;64;;Y;N;Y;N;N;N;1.00
19167;9660;;N;Y;N;N;N;N;
19168;64;;Y;N;Y;N;N;N;1.00
19168;9660;;N;Y;N;N;N;N;
19169;64;;Y;N;Y;N;N;N;1.00
19169;7064;;N;Y;N;N;N;N;
19170;84;;N;Y;N;N;N;N;
19170;64;;Y;N;Y;N;N;N;1.00
19171;64;;Y;N;Y;N;N;N;1.00
19171;9645;;N;Y;N;N;N;N;
19172;64;;Y;N;Y;N;N;N;1.00
19172;10956;;N;Y;N;N;N;N;
19173;66;;N;Y;N;N;N;N;
19173;64;;Y;N;Y;N;N;N;1.00
19174;64;;Y;N;Y;N;N;N;1.00
19174;78;;N;Y;N;N;N;N;
19175;64;;Y;N;Y;N;N;N;1.00
19175;9787;;N;Y;N;N;N;N;
19176;64;;Y;N;Y;N;N;N;1.00
19176;9835;;N;Y;N;N;N;N;
19177;64;;Y;N;Y;N;N;N;1.00
19177;6531;;N;Y;N;N;N;N;
19178;73;;N;Y;N;N;N;N;
19178;64;;Y;N;Y;N;N;N;1.00
19179;64;;Y;N;Y;N;N;N;1.00
19179;73;;N;Y;N;N;N;N;
19180;64;;Y;N;Y;N;N;N;1.00
19180;9660;;N;Y;N;N;N;N;
19181;9835;;N;Y;N;N;N;N;
19181;64;;Y;N;Y;N;N;N;1.00
19182;64;;Y;N;Y;N;N;N;1.00
19182;10917;;N;Y;N;N;N;N;
19183;64;;Y;N;Y;N;N;N;1.00
19183;10895;;N;Y;N;N;N;N;
19184;64;;Y;N;Y;N;N;N;1.00
19184;1486;;N;Y;N;N;N;N;
19185;64;;Y;N;Y;N;N;N;1.00
19185;73;;N;Y;N;N;N;N;
19186;74;;N;Y;N;N;N;N;
19186;64;;Y;N;Y;N;N;N;1.00
19187;64;;Y;N;Y;N;N;N;1.00
19187;74;;N;Y;N;N;N;N;
19188;64;;Y;N;Y;N;N;N;1.00
19188;65;;N;Y;N;N;N;N;
19189;9835;;N;Y;N;N;N;N;
19189;64;;Y;N;Y;N;N;N;1.00
19190;64;;Y;N;Y;N;N;N;1.00
19190;9835;;N;Y;N;N;N;N;
19191;64;;Y;N;Y;N;N;N;1.00
19191;10903;;N;Y;N;N;N;N;
19192;64;;Y;N;Y;N;N;N;1.00
19192;4713;;N;Y;N;N;N;N;
19193;64;;Y;N;Y;N;N;N;1.00
19193;5057;;N;Y;N;N;N;N;
19194;5057;;N;Y;N;N;N;N;
19194;64;;Y;N;Y;N;N;N;1.00
19195;64;;Y;N;Y;N;N;N;1.00
19195;5057;;N;Y;N;N;N;N;
19196;64;;Y;N;Y;N;N;N;1.00
19196;9835;;N;Y;N;N;N;N;
19197;82;;N;Y;N;N;N;N;
19197;64;;Y;N;Y;N;N;N;1.00
19198;64;;Y;N;Y;N;N;N;1.00
19198;83;;N;Y;N;N;N;N;
19199;64;;Y;N;Y;N;N;N;1.00
19199;65;;N;Y;N;N;N;N;
19200;64;;Y;N;Y;N;N;N;1.00
19200;65;;N;Y;N;N;N;N;
19201;64;;Y;N;Y;N;N;N;1.00
19201;71;;N;Y;N;N;N;N;
19202;71;;N;Y;N;N;N;N;
19202;64;;Y;N;Y;N;N;N;1.00
19203;64;;Y;N;Y;N;N;N;1.00
19203;2066;;N;Y;N;N;N;N;
19204;64;;Y;N;Y;N;N;N;1.00
19204;65;;N;Y;N;N;N;N;
19205;65;;N;Y;N;N;N;N;
19205;64;;Y;N;Y;N;N;N;1.00
19206;64;;Y;N;Y;N;N;N;1.00
19206;87;;N;Y;N;N;N;N;
19207;64;;Y;N;Y;N;N;N;1.00
19207;6354;;N;Y;N;N;N;N;
19208;64;;Y;N;Y;N;N;N;1.00
19208;8972;;N;Y;N;N;N;N;
19209;64;;Y;N;Y;N;N;N;1.00
19209;10902;;N;Y;N;N;N;N;
19210;10902;;N;Y;N;N;N;N;
19210;64;;Y;N;Y;N;N;N;1.00
19211;64;;Y;N;Y;N;N;N;1.00
19211;78;;N;Y;N;N;N;N;
19212;64;;Y;N;Y;N;N;N;1.00
19212;10887;;N;Y;N;N;N;N;
19213;10887;;N;Y;N;N;N;N;
19213;64;;Y;N;Y;N;N;N;1.00
19214;64;;Y;N;Y;N;N;N;1.00
19214;66;;N;Y;N;N;N;N;
19215;64;;Y;N;Y;N;N;N;1.00
19215;10900;;N;Y;N;N;N;N;
19216;64;;Y;N;Y;N;N;N;1.00
19216;6354;;N;Y;N;N;N;N;
19217;64;;Y;N;Y;N;N;N;1.00
19217;77;;N;Y;N;N;N;N;
19218;72;;N;Y;N;N;N;N;
19218;64;;Y;N;Y;N;N;N;1.00
19219;64;;Y;N;Y;N;N;N;1.00
19219;79;;N;Y;N;N;N;N;
19220;64;;Y;N;Y;N;N;N;1.00
19220;9787;;N;Y;N;N;N;N;
19221;77;;N;Y;N;N;N;N;
