organizacion_id;tipo_institucion_id;nivel;estado_organizacion_id;institucion_nivel1_id;institucion_nivel2_id;institucion_nivel3_id;institucion_nivel4_id;institucion_nivel5_id;institucion_nivel6_id;institucion_nivel1_descripcion;institucion_nivel2_descripcion;institucion_nivel3_descripcion;institucion_nivel4_descripcion;institucion_nivel5_descripcion;institucion_nivel6_descripcion
937;73;3;3;00587;08209;00937;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA PQUE. CENTENARIO;"CENTRO DE INVESTIGACIONES ENDOCRINOLOGICAS ""DR. CESAR BERGADA""";;;
941;75;2;3;00101;00941;;;;;UNIVERSIDAD DE BUENOS AIRES;CENTRO DE INVESTIGACIONES SOBRE PORFIRINAS Y PORFIRIAS;;;;
941;73;3;3;00587;08208;00941;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA HOUSSAY;CENTRO DE INVESTIGACIONES SOBRE PORFIRINAS Y PORFIRIAS;;;
943;75;3;3;00101;00122;00943;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;INSTITUTO DE ASTRONOMIA Y FISICA DEL ESPACIO;;;
943;73;3;3;00587;08207;00943;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA CIUDAD UNIVERSITARIA;INSTITUTO DE ASTRONOMIA Y FISICA DEL ESPACIO;;;
944;75;3;3;00101;00122;00944;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;INSTITUTO DE FISIOLOGIA, BIOLOGIA MOLECULAR Y NEUROCIENCIAS;;;
944;73;3;3;00587;08207;00944;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA CIUDAD UNIVERSITARIA;INSTITUTO DE FISIOLOGIA, BIOLOGIA MOLECULAR Y NEUROCIENCIAS;;;
945;73;3;6;00587;08208;00945;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA HOUSSAY;INSTITUTO DE INVESTIGACIONES CARDIOLOGICAS;;;
945;75;3;6;00101;00192;00945;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE MEDICINA;INSTITUTO DE INVESTIGACIONES CARDIOLOGICAS;;;
947;73;3;3;00587;08207;00947;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA CIUDAD UNIVERSITARIA;UNIDAD DE MICROANALISIS Y METODOS FISICOS EN QUIMICA ORGANICA;;;
947;75;3;3;00101;00122;00947;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;UNIDAD DE MICROANALISIS Y METODOS FISICOS EN QUIMICA ORGANICA;;;
949;73;3;3;00587;08208;00949;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA HOUSSAY;INSTITUTO QUIMICA Y METABOLISMO DEL FARMACO;;;
949;75;3;3;00101;00162;00949;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;INSTITUTO QUIMICA Y METABOLISMO DEL FARMACO;;;
953;75;2;3;00247;00953;;;;;UNIVERSIDAD NACIONAL DE CORDOBA;"COMPLEJO ASTRONOMICO ""EL LEONCITO""";;;;
953;75;2;3;00339;00953;;;;;UNIVERSIDAD NACIONAL DE LA PLATA;"COMPLEJO ASTRONOMICO ""EL LEONCITO""";;;;
953;75;2;3;00498;00953;;;;;UNIVERSIDAD NACIONAL DE SAN JUAN;"COMPLEJO ASTRONOMICO ""EL LEONCITO""";;;;
953;73;3;3;00587;09822;00953;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - SAN JUAN;"COMPLEJO ASTRONOMICO ""EL LEONCITO""";;;
955;75;3;3;00101;00162;00955;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;INSTITUTO DE ESTUDIOS DE LA INMUNIDAD HUMORAL PROF. RICARDO A. MARGNI;;;
955;73;3;3;00587;08208;00955;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA HOUSSAY;INSTITUTO DE ESTUDIOS DE LA INMUNIDAD HUMORAL PROF. RICARDO A. MARGNI;;;
957;79;2;3;08531;00957;;;;;FUNDACION INSTITUTO LELOIR;INSTITUTO DE INVESTIGACIONES BIOQUIMICAS DE BUENOS AIRES;;;;
957;73;3;3;00587;08209;00957;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA PQUE. CENTENARIO;INSTITUTO DE INVESTIGACIONES BIOQUIMICAS DE BUENOS AIRES;;;
958;73;3;3;00587;08207;00958;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA CIUDAD UNIVERSITARIA;INSTITUTO DE FISICA DEL PLASMA;;;
958;75;3;3;00101;00122;00958;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;INSTITUTO DE FISICA DEL PLASMA;;;
1000;73;2;3;00636;01000;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;INSTITUTO DE GEOLOGIA DE COSTAS Y DEL CUATERNARIO;;;;
1000;75;3;3;00398;00413;01000;;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE CS.EXACTAS Y NATURALES;INSTITUTO DE GEOLOGIA DE COSTAS Y DEL CUATERNARIO;;;
1353;73;3;3;00587;08207;01353;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA CIUDAD UNIVERSITARIA;CENTRO DE INVESTIGACIONES DEL MAR Y LA ATMOSFERA;;;
1353;75;3;3;00101;00122;01353;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;CENTRO DE INVESTIGACIONES DEL MAR Y LA ATMOSFERA;;;
1622;73;2;3;00636;01622;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;LABORATORIO DE INVESTIGACION.Y FORMACION EN INFORMATICA AVANZADA;;;;
1622;75;3;3;00339;01621;01622;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE INFORMATICA;LABORATORIO DE INVESTIGACION.Y FORMACION EN INFORMATICA AVANZADA;;;
1651;73;2;3;00636;01651;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;INSTITUTO DE RECURSOS MINERALES;;;;
1651;75;3;3;00339;00357;01651;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CIENCIAS NATURALES Y MUSEO;INSTITUTO DE RECURSOS MINERALES;;;
1702;75;2;3;05491;01702;;;;;UNIVERSIDAD AUTONOMA DE ENTRE RIOS;CENTRO DE INVESTIGACION CIENTIFICA Y DE TRANSFERENCIA TECNOLOGICA  A LA PRODUCCION;;;;
1702;74;2;3;00012;01702;;;;;GOBIERNO DE LA PROVINCIA DE ENTRE RIOS;CENTRO DE INVESTIGACION CIENTIFICA Y DE TRANSFERENCIA TECNOLOGICA  A LA PRODUCCION;;;;
1702;73;3;3;00587;04934;01702;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - SANTA FE;CENTRO DE INVESTIGACION CIENTIFICA Y DE TRANSFERENCIA TECNOLOGICA  A LA PRODUCCION;;;
1705;75;3;3;00101;00103;01705;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE AGRONOMIA;INSTITUTO DE INVESTIGACIONES EN BIOCIENCIAS AGRICOLAS Y AMBIENTALES;;;
1705;73;3;3;00587;08209;01705;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA PQUE. CENTENARIO;INSTITUTO DE INVESTIGACIONES EN BIOCIENCIAS AGRICOLAS Y AMBIENTALES;;;
1708;73;3;3;00587;08207;01708;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA CIUDAD UNIVERSITARIA;INSTITUTO DE QUIMICA, FISICA DE LOS MATERIALES, MEDIOAMBIENTE Y ENERGIA;;;
1708;75;3;3;00101;00122;01708;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;INSTITUTO DE QUIMICA, FISICA DE LOS MATERIALES, MEDIOAMBIENTE Y ENERGIA;;;
1710;75;3;3;00101;00122;01710;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;CENTRO DE INVESTIGACIONES EN HIDRATOS DE CARBONO;;;
1710;73;3;3;00587;08207;01710;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA CIUDAD UNIVERSITARIA;CENTRO DE INVESTIGACIONES EN HIDRATOS DE CARBONO;;;
1711;75;3;3;00101;00192;01711;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE MEDICINA;INSTITUTO DE INVESTIGACIONES MEDICAS;;;
1711;73;3;3;00587;08208;01711;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA HOUSSAY;INSTITUTO DE INVESTIGACIONES MEDICAS;;;
1713;75;2;3;00297;01713;;;;;UNIVERSIDAD NACIONAL DE CUYO;INSTITUTO BALSEIRO;;;;
1713;73;3;3;00022;05975;01713;;;;COMISION NACIONAL DE ENERGIA ATOMICA;GERENCIA D/AREA DE ENERGIA NUCLEAR;INSTITUTO BALSEIRO;;;
1722;73;3;3;00587;04911;01722;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET NOA SUR;INSTITUTO SUPERIOR DE CORRELACION GEOLOGICA;;;
1738;73;2;3;00587;01738;;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO REGIONAL DE INVESTIGACIONES CIENTIFICAS Y TRANSFERENCIA TECNOLOGICA DE LA RIOJA;;;;
1738;73;2;3;10524;01738;;;;;GOBIERNO DE LA PROVINCIA DE LA RIOJA;CENTRO REGIONAL DE INVESTIGACIONES CIENTIFICAS Y TRANSFERENCIA TECNOLOGICA DE LA RIOJA;;;;
1738;75;2;3;00219;01738;;;;;UNIVERSIDAD NACIONAL DE CATAMARCA;CENTRO REGIONAL DE INVESTIGACIONES CIENTIFICAS Y TRANSFERENCIA TECNOLOGICA DE LA RIOJA;;;;
1738;75;2;3;01771;01738;;;;;UNIVERSIDAD NACIONAL DE LA RIOJA;CENTRO REGIONAL DE INVESTIGACIONES CIENTIFICAS Y TRANSFERENCIA TECNOLOGICA DE LA RIOJA;;;;
1738;73;2;3;01779;01738;;;;;SERVICIO GEOLOGICO MINERO ARGENTINO;CENTRO REGIONAL DE INVESTIGACIONES CIENTIFICAS Y TRANSFERENCIA TECNOLOGICA DE LA RIOJA;;;;
1971;75;3;3;00339;00352;01971;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.EXACTAS;INSTITUTO DE FISICA LA PLATA;;;
1971;73;3;3;00587;04912;01971;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;INSTITUTO DE FISICA LA PLATA;;;
1972;75;2;6;01715;01972;;;;;UNIVERSIDAD NACIONAL DE SAN MARTIN;INSTITUTO DE INVESTIGACIONES BIOTECNOLOGICAS;;;;
1972;73;3;6;00587;04912;01972;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;INSTITUTO DE INVESTIGACIONES BIOTECNOLOGICAS;;;
1974;75;3;3;00339;00376;01974;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.ASTRONOMICAS Y GEOFISICAS;INSTITUTO DE ASTROFISICA LA PLATA;;;
1974;73;3;3;00587;04912;01974;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;INSTITUTO DE ASTROFISICA LA PLATA;;;
1975;75;3;3;00461;00473;01975;;;;UNIVERSIDAD NACIONAL DE ROSARIO;FACULTAD DE CS.BIOQUIMICAS Y FARMACEUTICAS;INSTITUTO DE BIOLOGIA MOLECULAR Y CELULAR DE ROSARIO;;;
1975;73;3;3;00587;04935;01975;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - ROSARIO;INSTITUTO DE BIOLOGIA MOLECULAR Y CELULAR DE ROSARIO;;;
2004;73;2;3;00636;02004;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;CENTRO DE INVESTIGACIONES INMUNOLOGICAS BASICAS Y APLICADAS;;;;
2004;75;3;3;00339;00374;02004;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.MEDICAS;CENTRO DE INVESTIGACIONES INMUNOLOGICAS BASICAS Y APLICADAS;;;
2022;73;2;3;00636;02022;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;CENTRO DE INVESTIGACION DE PROTEINAS VEGETALES;;;;
2022;75;4;3;00339;00352;00356;02022;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.EXACTAS;DEPARTAMENTO DE CS.BIOLOGICAS;CENTRO DE INVESTIGACION DE PROTEINAS VEGETALES;;
2069;75;2;3;00384;02069;;;;;UNIVERSIDAD NACIONAL DEL LITORAL;INSTITUTO DE MATEMATICA APLICADA DEL LITORAL;;;;
2069;73;3;3;00587;04934;02069;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - SANTA FE;INSTITUTO DE MATEMATICA APLICADA DEL LITORAL;;;
2084;73;4;6;00587;04912;01972;02084;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;INSTITUTO DE INVESTIGACIONES BIOTECNOLOGICAS;INSTITUTO  DE INVEST. BIOTEC. (SUBSEDE CHASCOMUS);;
2084;75;3;6;01715;01972;02084;;;;UNIVERSIDAD NACIONAL DE SAN MARTIN;INSTITUTO DE INVESTIGACIONES BIOTECNOLOGICAS;INSTITUTO  DE INVEST. BIOTEC. (SUBSEDE CHASCOMUS);;;
2341;73;4;3;00587;06293;00596;02341;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - NORDESTE;CENTRO DE ECOLOGIA APLICADA DEL LITORAL;SUBSEDE ESTACION BIOLOGICA DE USOS MULTIPLES SEDE CORRIENTES;;
2341;75;3;3;00422;00596;02341;;;;UNIVERSIDAD NACIONAL DEL NORDESTE;CENTRO DE ECOLOGIA APLICADA DEL LITORAL;SUBSEDE ESTACION BIOLOGICA DE USOS MULTIPLES SEDE CORRIENTES;;;
3350;73;2;3;00093;03350;;;;;INSTITUTO NACIONAL DE TECNOLOGIA INDUSTRIAL;CENTRO INTI CUEROS;;;;
3350;73;2;3;00636;03350;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;CENTRO INTI CUEROS;;;;
3596;73;2;3;00636;03596;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;CENTRO DE INVESTIGACIONES EN FITOPATOLOGIAS;;;;
3596;75;4;3;00339;03594;03595;03596;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.AGRARIAS Y FORESTALES;DEPARTAMENTO DE CS.BIOLOGICAS;CENTRO DE INVESTIGACIONES EN FITOPATOLOGIAS;;
3680;73;2;3;00022;03680;;;;;COMISION NACIONAL DE ENERGIA ATOMICA;LABORATORIO DE PLASMAS DENSOS MAGNETIZADOS;;;;
3680;73;2;3;00636;03680;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;LABORATORIO DE PLASMAS DENSOS MAGNETIZADOS;;;;
3680;75;3;3;00221;00226;03680;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS;LABORATORIO DE PLASMAS DENSOS MAGNETIZADOS;;;
3697;73;2;3;00636;03697;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;NUCLEO DE ESTUDIOS EDUCACIONALES Y SOCIALES;;;;
3697;75;3;3;00221;00230;03697;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE CIENCIAS HUMANAS;NUCLEO DE ESTUDIOS EDUCACIONALES Y SOCIALES;;;
3731;73;2;3;00636;03731;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;CENTRO DE INVESTIGACIONES ECONOMICAS Y SOCIALES;;;;
3731;75;3;3;00398;00406;03731;;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE CS.ECONOMICAS Y SOCIALES;CENTRO DE INVESTIGACIONES ECONOMICAS Y SOCIALES;;;
3759;75;3;3;00247;00270;03759;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS QUIMICAS;CENTRO DE INVESTIGACION EN BIOQUIMICA CLINICA E INMUNOLOGIA;;;
3759;73;3;3;00587;04913;03759;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;CENTRO DE INVESTIGACION EN BIOQUIMICA CLINICA E INMUNOLOGIA;;;
3818;74;2;3;16286;03818;;;;;MUNICIPALIDAD DE AZUL (BUENOS AIRES);INSTITUTO DE HIDROLOGIA DE LLANURAS;;;;
3818;73;2;3;00636;03818;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;INSTITUTO DE HIDROLOGIA DE LLANURAS;;;;
3818;75;2;3;00221;03818;;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;INSTITUTO DE HIDROLOGIA DE LLANURAS;;;;
3851;73;2;3;00636;03851;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;INSTITUTO MULTIDISCIPLINARIO SOBRE ECOSISTEMAS Y DESARROLLO SUSTENTABLE;;;;
3851;75;3;3;00221;00226;03851;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS;INSTITUTO MULTIDISCIPLINARIO SOBRE ECOSISTEMAS Y DESARROLLO SUSTENTABLE;;;
3852;75;4;3;00221;00226;03851;03852;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS;INSTITUTO MULTIDISCIPLINARIO SOBRE ECOSISTEMAS Y DESARROLLO SUSTENTABLE;GRUPO DE ECOLOGIA MATEMATICA;;
3852;73;3;3;00636;03851;03852;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;INSTITUTO MULTIDISCIPLINARIO SOBRE ECOSISTEMAS Y DESARROLLO SUSTENTABLE;GRUPO DE ECOLOGIA MATEMATICA;;;
3964;73;2;3;00636;03964;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;LABORATORIO DE ARQUITECTURA Y HABITAT SUSTENTABLE;;;;
3964;75;3;3;00339;00344;03964;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE ARQUITECTURA Y URBANISMO;LABORATORIO DE ARQUITECTURA Y HABITAT SUSTENTABLE;;;
4154;73;3;3;00587;08207;04154;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA CIUDAD UNIVERSITARIA;INSTITUTO DE MICOLOGIA Y BOTANICA;;;
4154;75;3;3;00101;00122;04154;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;INSTITUTO DE MICOLOGIA Y BOTANICA;;;
4644;73;2;3;00636;04644;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;CENTRO DE ESTUDIO DE COMPUESTOS ORGANICOS;;;;
4644;75;4;3;00339;00352;00355;04644;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.EXACTAS;DEPARTAMENTO DE QUIMICA;CENTRO DE ESTUDIO DE COMPUESTOS ORGANICOS;;
4663;73;2;3;00636;04663;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;CENTRO DE ESTUDIOS INTERDISCIPLINARIOS EN PROBLEMAS INTERNACIONALES Y LOCALES;;;;
4663;75;3;3;00221;00230;04663;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE CIENCIAS HUMANAS;CENTRO DE ESTUDIOS INTERDISCIPLINARIOS EN PROBLEMAS INTERNACIONALES Y LOCALES;;;
4665;73;2;3;00636;04665;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;NUCLEO REGIONAL DE ESTUDIOS SOCIOCULTURALES;;;;
4665;75;3;3;00221;01733;04665;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE CIENCIAS SOCIALES;NUCLEO REGIONAL DE ESTUDIOS SOCIOCULTURALES;;;
4843;75;4;3;00247;00248;00294;04843;;;UNIVERSIDAD NACIONAL DE CORDOBA;RECTORADO;OBSERVATORIO ASTRONOMICO DE CORDOBA;INSTITUTO DE ASTRONOMIA TEORICA Y EXPERIMENTAL;;
4843;73;3;3;00587;04913;04843;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;INSTITUTO DE ASTRONOMIA TEORICA Y EXPERIMENTAL;;;
4844;75;3;3;00247;00252;04844;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS EXACTAS FISICAS Y NATURALES;CENTRO DE INVESTIGACIONES EN CIENCIAS DE LA TIERRA;;;
4844;73;3;3;00587;04913;04844;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;CENTRO DE INVESTIGACIONES EN CIENCIAS DE LA TIERRA;;;
4845;75;3;3;00527;01344;04845;;;;UNIVERSIDAD NACIONAL DEL SUR;DEPARTAMENTO DE INGENIERIA ELECTRICA Y DE COMPUTADORAS;"INSTITUTO DE INVESTIGACIONES EN INGENIERIA ELECTRICA ""ALFREDO DESAGES""";;;
4845;73;3;3;00587;04937;04845;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - BAHIA BLANCA;"INSTITUTO DE INVESTIGACIONES EN INGENIERIA ELECTRICA ""ALFREDO DESAGES""";;;
4846;75;2;3;00247;04846;;;;;UNIVERSIDAD NACIONAL DE CORDOBA;INSTITUTO DE FISICA ENRIQUE GAVIOLA;;;;
4846;73;3;3;00587;04913;04846;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;INSTITUTO DE FISICA ENRIQUE GAVIOLA;;;
4847;75;3;3;00384;00386;04847;;;;UNIVERSIDAD NACIONAL DEL LITORAL;FACULTAD DE INGENIERIA QUIMICA;INSTITUTO DE LACTOLOGIA INDUSTRIAL;;;
4847;73;3;3;00587;04934;04847;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - SANTA FE;INSTITUTO DE LACTOLOGIA INDUSTRIAL;;;
4848;75;3;3;00101;00192;04848;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE MEDICINA;"INSTITUTO DE BIOLOGIA CELULAR Y NEUROCIENCIA ""PROFESOR EDUARDO DE ROBERTIS""";;;
4848;73;3;3;00587;08208;04848;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA HOUSSAY;"INSTITUTO DE BIOLOGIA CELULAR Y NEUROCIENCIA ""PROFESOR EDUARDO DE ROBERTIS""";;;
4869;75;3;3;00527;00543;04869;;;;UNIVERSIDAD NACIONAL DEL SUR;DEPARTAMENTO DE GEOLOGIA;INSTITUTO GEOLOGICO DEL SUR;;;
4869;73;3;3;00587;04937;04869;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - BAHIA BLANCA;INSTITUTO GEOLOGICO DEL SUR;;;
4887;75;2;3;00550;04887;;;;;UNIVERSIDAD NACIONAL DE TUCUMAN;INSTITUTO SUPERIOR DE ESTUDIOS SOCIALES;;;;
4887;73;3;3;00587;04911;04887;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET NOA SUR;INSTITUTO SUPERIOR DE ESTUDIOS SOCIALES;;;
4888;75;3;3;00101;00117;04888;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE INGENIERIA;"INSTITUTO DE TECNOLOGIAS Y CIENCIAS DE LA INGENIERIA ""HILARIO FERNANDEZ LONG""";;;
4888;73;3;3;00587;08208;04888;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA HOUSSAY;"INSTITUTO DE TECNOLOGIAS Y CIENCIAS DE LA INGENIERIA ""HILARIO FERNANDEZ LONG""";;;
