organizacion_id;tipo_institucion_id;institucion_nivel1_id;institucion_nivel2_id;institucion_nivel3_id;institucion_nivel4_id;institucion_nivel5_id;institucion_nivel6_id;institucion_nivel1_descripcion;institucion_nivel2_descripcion;institucion_nivel3_descripcion;institucion_nivel4_descripcion;institucion_nivel5_descripcion;institucion_nivel6_descripcion;sigla;nivel;tipo_entidad_privada_id;estado_organizacion_id;es_doble_dependencia
9747;75;00297;05366;09747;;;;UNIVERSIDAD NACIONAL DE CUYO;FACULTAD  DE CIENCIAS EXACTAS Y NATURALES;LABORATORIO  DE QUIMICA ANALITICA PARA INVESTIGACION Y DESARROLLO;;;;;3;;3;N
9748;75;00297;01557;09748;;;;UNIVERSIDAD NACIONAL DE CUYO;FACULTAD DE ARTES Y DISEÑO;CARRERAS MUSICALES;;;;;3;;3;N
9749;75;00297;00314;09749;;;;UNIVERSIDAD NACIONAL DE CUYO;FACULTAD DE INGENIERIA;DOCTORADO EN INGENIERIA;;;;;3;;3;N
9750;75;00550;00569;08506;09750;;;UNIVERSIDAD NACIONAL DE TUCUMAN;FACULTAD DE ARTE;DEPARTAMENTO  DE ARTES PLASTICAS;CATEDRA  DE PSICOLOGIA GENERAL;;;;4;;3;N
9751;76;00671;04978;09751;;;;UNIVERSIDAD CATOLICA DE CORDOBA;FACULTAD DE INGENIERIA;LABORATORIO  DE MICROELECTRONICA;;;;;3;;3;N
9752;73;00064;05788;09752;;;;INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA;CENTRO REGIONAL CATAMARCA-LA RIOJA;ESTACION EXPERIMENTAL AGROPECUARIA CATAMARCA;;;;EEA CATAMARCA;3;;3;N
9753;75;02230;09753;;;;;UNIVERSITAT POMPEU FABRA;DEPARTAMENT DE CIÈNCIES POLÍTIQUES I SOCIALS;;;;;DCPIS;2;;3;N
9754;75;00231;04824;09754;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;FACULTAD DE TURISMO;DEPARTAMENTO  DE RECURSOS TURISTICOS;;;;;3;;3;N
9755;75;00231;04824;09754;09755;;;UNIVERSIDAD NACIONAL DEL COMAHUE;FACULTAD DE TURISMO;DEPARTAMENTO  DE RECURSOS TURISTICOS;GRUPO RECREACION Y TURISMO EN CONSERVACION;;;;4;;3;N
9756;75;01827;01829;09756;;;;UNIVERSIDAD NACIONAL DE FORMOSA;FACULTAD DE HUMANIDADES;DEPARTAMENTO DE GEOGRAFÍA;;;;;3;;3;N
9757;75;01827;01829;09756;09757;;;UNIVERSIDAD NACIONAL DE FORMOSA;FACULTAD DE HUMANIDADES;DEPARTAMENTO DE GEOGRAFÍA;CATEDRA  GEOGRAFÍA URBANA Y AGRARIA;;;;4;;3;N
9758;75;00488;00496;09758;;;;UNIVERSIDAD NACIONAL DE SALTA;FACULTAD DE HUMANIDADES;INSTITUTO DE ESTUDIOS E INVESTIGACION HISTORICA;;;;;3;;3;N
9759;75;00422;00432;09759;;;;UNIVERSIDAD NACIONAL DEL NORDESTE;FACULTAD DE CIENCIAS EXACTAS NATURALES Y AGRIMENSURA;DEPARTAMENTO  DE AGRIMENSURA;;;;;3;;3;N
9760;75;00517;00520;09760;;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD DE CS.FISICO MATEMATICAS Y NATURALES;DEPARTAMENTO  DE MATEMATICAS;;;;;3;;3;N
9761;75;00517;00518;03440;09761;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD DE QUIMICA, BIOQUIMICA Y FARMACIA;DEPARTAMENTO DE BIOQUIMICA Y CS.BIOLOGICAS;LABORATORIO  DE DIABETES;;;;4;;3;N
9762;75;00517;01781;09762;;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD DE CS.HUMANAS;DEPARTAMENTO  DE COMUNICACION;;;;;3;;3;N
9763;75;00517;00518;03799;09763;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD DE QUIMICA, BIOQUIMICA Y FARMACIA;DEPARTAMENTO DE FARMACIA;AREA DE FARMACOGNOSIA;;;;4;;3;N
9764;75;00221;00224;02047;09764;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE CIENCIAS VETERINARIAS;DEPARTAMENTO DE SANIDAD ANIMAL Y MEDICINA PREVENTIVA;LABORATORIO  DE MICROBIOLOGIA CLINICA Y EXPERIMENTAL;;;;4;;3;N
9765;75;00221;00225;09765;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE INGENIERIA;DEPARTAMENTO  DE INGENIERIA CIVIL;;;;;3;;3;N
9766;75;00221;00225;09765;09766;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE INGENIERIA;DEPARTAMENTO  DE INGENIERIA CIVIL;AREA HIDRAULICA Y VIAS DE COMUNICACION;;;;4;;3;N
9767;75;00334;00335;05922;09767;;;"UNIVERSIDAD NACIONAL DE LA PATAGONIA ""SAN JUAN BOSCO""";FACULTAD DE CIENCIAS.NATURALES Y DE LA SALUD - SEDE COMODORO;DEPARTAMENTO DE FARMACIA;CATEDRA QUIMICA MEDICINAL;;;;4;;3;N
9768;75;00221;00225;09765;09768;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE INGENIERIA;DEPARTAMENTO  DE INGENIERIA CIVIL;LABORATORIO  DE MATERIALES;;;;4;;3;N
9769;75;00101;00116;09769;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE ARQUITECTURA DISEÑO Y URBANISMO;CATEDRA  LIT. EN LAS ARTES COMBINADAS II;;;;;3;;3;N
9770;76;00660;05488;09770;;;;INSTITUTO TECNOLOGICO DE BUENOS AIRES;FAC DE INGENIERIA;DEPARTAMENTO DE INGENIERIA EN PETROLEO;;;;;3;;3;N
9771;75;00517;09662;09771;;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD  DE PSICOLOGIA;DEPARTAMENTO  FORMACION BASICA, GENERAL Y COMPLEMENTARIA;;;;;3;;3;N
9772;75;09772;;;;;;UNIVERSITY OF CALIFORNIA BERKELEY;;;;;;UC BERKELEY;1;;3;N
9773;75;00815;09773;;;;;MC GILL UNIVERSITY;LADY DAVIS RESEARCH INTITUTE;;;;;;2;;3;N
9774;75;09774;;;;;;INSTITUTE FOR ADVANCED ARCHITECTURE OF CATALONIA;;;;;;IAAC;1;;3;N
9775;73;00838;09775;;;;;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;LABORATOIRE DE PHYSIQUE ET CHIMIE DE I´ENVIRONNEMENT ET DE I´ESPACE;;;;;;2;;3;N
9776;75;00398;00400;09776;;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE CS.AGRARIAS;DEPARTAMENTO  DE AGROALIMENTACION;;;;;3;;3;N
9777;79;09777;;;;;;INSTITUTE OF MOLECULAR ONCOLOGY;;;;;;;1;;3;N
9778;75;01514;07155;09778;;;;UNIVERSIDAD DE ALCALA;FACULTAD DE FILOSOFIA Y LETRAS;DEPARTAMENTO DE FILOLOGIA, COMUNICACION Y DOCUMENTACION;;;;;3;;3;N
9779;73;00830;09779;;;;;CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS;INSTITUTO  DE CATALISIS Y PETROLEOQUIMICA;;;;;;2;;3;N
9780;73;00830;09779;09780;;;;CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS;INSTITUTO  DE CATALISIS Y PETROLEOQUIMICA;DPTO. DE CATALISIS APLICADA;;;;;3;;3;N
9781;75;09781;;;;;;ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO;;;;;;ESPOCH;1;;3;N
9782;75;09781;09782;;;;;ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO;FACULTAD DE INFORMATICA Y ELECTRONICA;;;;;;2;;3;N
9783;75;00575;07100;09783;;;;UNIVERSIDAD TECNOLOGICA NACIONAL;FACULTAD REGIONAL HAEDO;LABORATORIO DE RECUBRIMIENTOS ESPECIALES POR TECNICAS DE PROCESAMIENTO POR PLASMA;;;;;3;;3;N
9784;75;00825;09784;;;;;UNIVERSIDAD COMPLUTENSE DE MADRID;FACULTAD  DE CS. MATEMATICAS;;;;;;2;;3;N
9785;75;00517;09785;;;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD DE INGENIERIA Y CIENCIAS AGROPECUARIAS;;;;;;2;;3;N
9786;75;00517;09785;09786;;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD DE INGENIERIA Y CIENCIAS AGROPECUARIAS;LABORATORIO DE CONTROL AUTOMATICO;;;;;3;;3;N
9787;73;00064;01587;09787;;;;INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA;CENTRO REGIONAL PATAGONIA NORTE;ESTACION EXPERIMENTAL AGROPECUARIA ALTO VALLE;;;;EEA ALTO VALLE;3;;3;N
9788;75;00322;00323;09788;;;;UNIVERSIDAD NACIONAL DE JUJUY;FACULTAD DE CIENCIAS AGRARIAS;CATEDRA  DE TOXICOLOGIA DE LOS ALIMENTOS;;;;;3;;3;N
9789;73;00862;09789;;;;;CONSIGLIO NAZIONALE DELLE RICERCHE;DEPARTIMENTO DI MEDICINA;;;;;;2;;3;N
9790;73;00862;09789;09790;;;;CONSIGLIO NAZIONALE DELLE RICERCHE;DEPARTIMENTO DI MEDICINA;INSTITUTO DI FARMACOLOGIA TRASLAZIONALE;;;;;3;;3;N
9791;75;00461;00473;09791;;;;UNIVERSIDAD NACIONAL DE ROSARIO;FACULTAD DE CS.BIOQUIMICAS Y FARMACEUTICAS;AREA  DE INTEGRACION DISCIPLINAR Y ESTUDIO DE LA PROBLEMATICA PROFESIONAL;;;;;3;;3;N
9792;73;00064;10913;09792;;;;INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA;CENTRO DE INVESTIGACION EN CIENCIAS POLITICAS, ECONOMICAS Y SOCIALES;INSTITUTO  DE INVESTIGACION EN PROSPECTIVA Y POLITICAS PUBLICAS;;;;;3;;3;N
9793;75;08842;09793;;;;;UNIVERSIDAD  DE LA HABANA;FACULTAD  DE BIOLOGIA;;;;;;2;;3;N
9794;75;08842;09793;09794;;;;UNIVERSIDAD  DE LA HABANA;FACULTAD  DE BIOLOGIA;CENTRO DE ESTUDIOS DE LAS PROTEINAS;;;;;3;;3;N
9795;79;09795;;;;;;POLISH ACADEMY OF SCIENCES;;;;;;;1;;3;N
9796;79;09795;09796;;;;;POLISH ACADEMY OF SCIENCES;INSTITUTE OF PALEOBIOLOGY;;;;;;2;;3;N
9797;75;00339;00368;09797;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE PERIODISMO Y COMUNICACION SOCIAL;CENTRO DE INV. Y DESARROLLO  EN COMUNICACION IND. CULTURALES Y TELEVISION;;;;;3;;3;N
9798;75;09798;;;;;;UNIVERSIDAD CENTRAL MARTA ABREU DE LAS VILLAS;;;;;;UCLV;1;;3;N
9799;75;09798;09799;;;;;UNIVERSIDAD CENTRAL MARTA ABREU DE LAS VILLAS;FACULTAD  DE QUIMICA-FARMACIA;;;;;;2;;3;N
9800;75;09798;09799;09800;;;;UNIVERSIDAD CENTRAL MARTA ABREU DE LAS VILLAS;FACULTAD  DE QUIMICA-FARMACIA;DEPARTAMENTO  DE INGENIERIA QUIMICA;;;;;3;;3;N
9801;75;09801;;;;;;UNIVERSIDAD DE LA AMAZONIA;;;;;;UDLA;1;;3;N
9802;75;09801;09802;;;;;UNIVERSIDAD DE LA AMAZONIA;FACULTAD  DE CIENCIAS  BASICAS;;;;;;2;;3;N
9803;75;09801;09802;09803;;;;UNIVERSIDAD DE LA AMAZONIA;FACULTAD  DE CIENCIAS  BASICAS;PROGRAMA DE QUIMICA;;;;;3;;3;N
9804;75;08453;09804;;;;;UNIVERSIDAD NACIONAL ARTURO JAURETCHE;INSTITUTO  DE ESTUDIOS INCIALES;;;;;;2;;3;N
9805;75;09805;;;;;;UNIVERSIDAD NACIONAL DE SAN AGUSTIN;;;;;;UNSA;1;;3;N
9806;75;09805;09806;;;;;UNIVERSIDAD NACIONAL DE SAN AGUSTIN;FACULTAD DE CS. BIOLOGICAS;;;;;;2;;3;N
9807;75;09805;09806;09807;;;;UNIVERSIDAD NACIONAL DE SAN AGUSTIN;FACULTAD DE CS. BIOLOGICAS;DEPARTAMENTO  ACADEMICO DE BIOLOGIA;;;;;3;;3;N
9808;75;09805;09806;09807;09808;;;UNIVERSIDAD NACIONAL DE SAN AGUSTIN;FACULTAD DE CS. BIOLOGICAS;DEPARTAMENTO  ACADEMICO DE BIOLOGIA;MUSEO DE HISTORIA NATURAL;;;;4;;3;N
9809;75;09809;;;;;;UNIVERSIDAD DEL MAGDALENA;;;;;;UNIMAG;1;;3;N
9810;75;09810;;;;;;UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS;;;;;;UD;1;;3;N
9811;75;01715;09811;;;;;UNIVERSIDAD NACIONAL DE SAN MARTIN;INSTITUTO DE ARTES MAURICIO KAGEL;;;;;;2;;3;N
9812;75;01715;09812;;;;;UNIVERSIDAD NACIONAL DE SAN MARTIN;ESCUELA DE ARTE Y PATRIMONIO ;;;;;EAYP;2;;3;N
9813;75;01715;09813;;;;;UNIVERSIDAD NACIONAL DE SAN MARTIN;RECTORADO;;;;;;2;;3;N
9814;75;01715;09813;09814;;;;UNIVERSIDAD NACIONAL DE SAN MARTIN;RECTORADO;LECTURA MUNDI;;;;;3;;3;N
9815;75;09815;;;;;;UNIVERSIDAD DE CIENCIAS INFORMATICAS;;;;;;UCI;1;;3;N
9816;75;09815;09816;;;;;UNIVERSIDAD DE CIENCIAS INFORMATICAS;FACULTAD 6;;;;;;2;;3;N
9817;75;09815;09816;09817;;;;UNIVERSIDAD DE CIENCIAS INFORMATICAS;FACULTAD 6;CENTRO DE ESTUDIO DE MECANICA COMPUTACIONAL;;;;;3;;3;N
9818;74;00002;03407;09818;;;;MINISTERIO DE DEFENSA;ARMADA ARGENTINA;HOSPITAL NAVAL BUENOS AIRES-CIRUJANO MAYOR DR. PEDRO MALLO;;;;HNPM;3;;3;N
9819;75;00488;00496;03817;09819;;;UNIVERSIDAD NACIONAL DE SALTA;FACULTAD DE HUMANIDADES;ESCUELA DE HISTORIA;INSTITUTO DE EST. E INVESTIG. HISTORICA;;;IEIH;4;;3;N
9820;73;00093;09212;09820;;;;INSTITUTO NACIONAL DE TECNOLOGIA INDUSTRIAL;CENTRO DE MICRO Y NANOELECTRONICA DEL BICENTENARIO;UNIDAD TEC. DE MICRO Y NANO SISTEMAS;;;;UTMNS;3;;3;N
9821;73;09821;;;;;;CTRO CIENTIFICO TECNOLOGICO CONICET - SAN JUAN;;;;;;CCT CONICET-SAN JUAN;1;;6;N
9822;73;00587;09822;;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - SAN JUAN;;;;;CCT SAN JUAN;2;;3;N
9823;85;00587;08207;09823;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA CIUDAD UNIVERSITARIA;INSTITUTO  DE INVESTIGACION EN CIENCIAS DE LA COMPUTACION;;;;ICC;3;;3;Y
9824;80;09824;;;;;;INSTITUTO DE NEFROLOGIA DE BUENOS AIRES;;;;;;NEPHROLOGY S.A.;1;;3;N
9825;75;09825;;;;;;UNIVERSITY OF LODZ;;;;;;UL;1;;3;N
9826;75;09825;09826;;;;;UNIVERSITY OF LODZ;FACULTY OF MANAGEMENT;;;;;;2;;3;N
9827;75;01827;01828;09827;;;;UNIVERSIDAD NACIONAL DE FORMOSA;FACULTAD DE RECURSOS NATURALES;CARRERA  INGENIERIA CIVIL;;;;;3;;3;N
9828;73;00587;08207;09828;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA CIUDAD UNIVERSITARIA;INSTITUTO DE INVESTIGACION EN CIENCIAS DE LA COMPUTACION;;;;ICC;3;;6;N
9829;75;00297;00315;09829;;;;UNIVERSIDAD NACIONAL DE CUYO;FACULTAD DE CIENCIAS POLITICAS Y SOCIALES;CENTRO DE ESTUDIO EN POLITICA EDUC. Y GESTION UNIVERSITARIA;;;;;3;;3;N
9830;86;00587;08210;09830;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA SAAVEDRA 15;CENTRO DE INNOVACION DE LOS TRABAJADORES;;;;CITRA;3;;3;Y
9831;75;00575;06338;09831;;;;UNIVERSIDAD TECNOLOGICA NACIONAL;FACULTAD REGIONAL BUENOS AIRES;UNIDAD DE INVESTIGACION Y DESARROLLO DE LAS INGENIERIAS;;;;;3;;3;N
9832;80;00751;09832;;;;;HOSPITAL ITALIANO;CENTRO DE INVESTIGACIONES Y ESTUDIOS ORTOPEDICOS Y TRAUMATOLOGICOS;;;;;CINEOT;2;;4;N
9833;79;09833;;;;;;LABORATORIO DE INVESTIGACIONES EN NEUROCIENCIAS APLICADAS;;;;;;LIAN;1;;6;N
9834;75;01715;09834;;;;;UNIVERSIDAD NACIONAL DE SAN MARTIN;CENTRO DE DOCUMENTACION E INVESTIGACIÓN DE LA CULTURA DE IZQUIERDA EN ARGENTINA;;;;;CEDINCI;2;;6;N
9835;73;00064;01591;09835;;;;INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA;CENTRO REGIONAL BUENOS AIRES NORTE;ESTACION EXPERIMENTAL AGROPECUARIA SAN PEDRO;;;;;3;;3;N
9836;76;00661;09836;;;;;"PONTIFICIA UNIVERSIDAD CATOLICA ARGENTINA ""SANTA MARIA DE LOS BS. AS.""";FACULTAD DE HUMANIDADES Y CIENCIAS ECONÓMICAS - SEDE MENDOZA;;;;;;2;;3;N
9837;76;00661;09837;;;;;"PONTIFICIA UNIVERSIDAD CATOLICA ARGENTINA ""SANTA MARIA DE LOS BS. AS.""";FACULTAD DE DERECHO CANONICO;;;;;;2;;3;N
9838;76;00661;09838;;;;;"PONTIFICIA UNIVERSIDAD CATOLICA ARGENTINA ""SANTA MARIA DE LOS BS. AS.""";FACULTAD DE HUMANIDADES Y CS. DE LA EDUCACION-MENDOZA;;;;;;2;;6;N
9839;76;00661;09839;;;;;"PONTIFICIA UNIVERSIDAD CATOLICA ARGENTINA ""SANTA MARIA DE LOS BS. AS.""";FACULTAD DE QUIMICA E INGENIERIA-ROSARIO;;;;;;2;;3;N
9840;76;00661;05446;09840;;;;"PONTIFICIA UNIVERSIDAD CATOLICA ARGENTINA ""SANTA MARIA DE LOS BS. AS.""";FACULTAD DE CS.MEDICAS;INSTITUTO  DE BIOETICA;;;;;3;;3;N
9841;76;00661;09841;;;;;"PONTIFICIA UNIVERSIDAD CATOLICA ARGENTINA ""SANTA MARIA DE LOS BS. AS.""";INSTITUTO  PARA EL MATRIMONIO Y LA FAMILIA;;;;;;2;;3;N
9842;75;09842;;;;;;INSTITUTO UNIVERSITARIO DE LA POLICIA FEDERAL ARGENTINA;;;;;;IUPFA;1;;3;N
9843;75;09843;;;;;;INSTITUTO UNIVERSITARIO DE SEGURIDAD MARITIMA;;;;;;IUSM;1;;3;N
9844;75;09844;;;;;;INSTITUTO UNIVERSITARIO DE GENDARMERIA NACIONAL ARGENTINA;;;;;;IUGNA;1;;3;N
9845;75;08464;09845;;;;;INSTITUTO DE ENSEÑANZA SUPERIOR DEL EJERCITO ARGENTINO;COLEGIO MILITAR DE LA NACION;;;;;;2;;3;N
9846;75;08464;09846;;;;;INSTITUTO DE ENSEÑANZA SUPERIOR DEL EJERCITO ARGENTINO;ESCUELA SUPERIOR DE GUERRA;;;;;;2;;3;N
9847;75;04757;09847;;;;;INSTITUTO UNIVERSITARIO AERONAUTICO;FACULTAD  DE CS. DE LA ADMINISTRACION;;;;;;2;;3;N
9848;75;04757;09848;;;;;INSTITUTO UNIVERSITARIO AERONAUTICO;CENTRO DE INVESTIGACIONES APLICADAS;;;;;;2;;3;N
9849;75;04757;09849;;;;;INSTITUTO UNIVERSITARIO AERONAUTICO;ESCUELA DE AVIACION MILITAR;;;;;;2;;3;N
9850;75;04757;09850;;;;;INSTITUTO UNIVERSITARIO AERONAUTICO;ESCUELA SUPERIOR DE GUERRA AEREA;;;;;;2;;3;N
9851;75;04757;09851;;;;;INSTITUTO UNIVERSITARIO AERONAUTICO;ESCUELA DE ELECTRONICA DE DEFENSA;;;;;;2;;3;N
9852;75;04757;09852;;;;;INSTITUTO UNIVERSITARIO AERONAUTICO;ESCUELA DE SUBOFICIALES DE LA FUERZA AEREA;;;;;;2;;3;N
9853;75;04757;09853;;;;;INSTITUTO UNIVERSITARIO AERONAUTICO;ESCUELA DE EXPLORACION Y RECONOCIMIENTO AEROESPACIAL;;;;;;2;;3;N
9854;75;04757;09854;;;;;INSTITUTO UNIVERSITARIO AERONAUTICO;INSTITUTO NACIONAL DE DERECHO AERONAUTICO Y ESPACIAL;;;;;;2;;3;N
9855;75;04757;09855;;;;;INSTITUTO UNIVERSITARIO AERONAUTICO;INSTITUTO NACIONAL DE AVIACION CIVIL;;;;;;2;;3;N
9856;75;07188;09856;;;;;UNIVERSIDAD NACIONAL DE LAS ARTES;DEPARTAMENTO DE ARTES AUDIOVISUALES;;;;;;2;;3;N
9857;75;07188;09857;;;;;UNIVERSIDAD NACIONAL DE LAS ARTES;DEPARTAMENTO  DE ARTES DRAMATICAS;;;;;;2;;3;N
9858;75;07188;09858;;;;;UNIVERSIDAD NACIONAL DE LAS ARTES;"DTO DE ARTES MUSICALES Y SONORAS ""CARLOS LOPEZ BUCHARDO""";;;;;;2;;3;N
9859;75;07188;09859;;;;;UNIVERSIDAD NACIONAL DE LAS ARTES;DEPARTAMENTO  DE ARTES VISUALES PRILIDIANO PUEYRREDON;;;;;;2;;3;N
9860;75;07188;09860;;;;;UNIVERSIDAD NACIONAL DE LAS ARTES;"AREA TRANSDEPARTAMENTAL DE FOLKLORE ""ANTONIO BARCELO""";;;;;;2;;3;N
9861;75;07188;09861;;;;;UNIVERSIDAD NACIONAL DE LAS ARTES;AREA TRANSDEPARTAMENTAL DE ARTES MULTIMEDIALES;;;;;;2;;3;N
9862;75;07188;09862;;;;;UNIVERSIDAD NACIONAL DE LAS ARTES;"MUSEO DE CALCO Y ESCULTURAS COMPARADA ""ERNESTO DE LA CARCOVA""";;;;;;2;;3;N
9863;75;08453;09863;;;;;UNIVERSIDAD NACIONAL ARTURO JAURETCHE;INSTITUTO  DE INGENIERIA Y AGRONOMIA;;;;;;2;;3;N
9864;85;00636;09864;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;INSTITUTO  DE CIENCIAS DE LA SALUD;;;;;ICS;2;;3;Y
9865;75;08453;09865;;;;;UNIVERSIDAD NACIONAL ARTURO JAURETCHE;INSTITUTO  DE ESTUDIOS INICIALES;;;;;;2;;8;N
9866;75;00219;09866;;;;;UNIVERSIDAD NACIONAL DE CATAMARCA;FACULTAD DE CIENCIAS DE LA SALUD;;;;;;2;;3;N
9867;75;00219;09867;;;;;UNIVERSIDAD NACIONAL DE CATAMARCA;FACULTAD  DE DERECHO;;;;;;2;;3;N
9868;75;04067;09868;;;;;UNIVERSIDAD NACIONAL DE CHILECITO;DEPARTAMENTO  DE EDUCACION Y LA SALUD;;;;;;2;;3;N
9869;75;04067;09869;;;;;UNIVERSIDAD NACIONAL DE CHILECITO;DEPARTAMENTO DE CIENCIAS SOCIALES, JURIDICAS Y ECONOMICAS;;;;;;2;;3;N
9870;75;04067;09870;;;;;UNIVERSIDAD NACIONAL DE CHILECITO;ESCUELA DE TECNOLOGIA DE LA INFORMACION Y LAS COMUNICACIONES;;;;;;2;;3;N
9871;75;04067;09871;;;;;UNIVERSIDAD NACIONAL DE CHILECITO;ESCUELA DE CIENCIAS AGRARIAS;;;;;;2;;3;N
9872;75;04067;09872;;;;;UNIVERSIDAD NACIONAL DE CHILECITO;ESCUELA DE CIENCIAS BIOLOGICAS;;;;;;2;;3;N
9873;75;04067;09873;;;;;UNIVERSIDAD NACIONAL DE CHILECITO;ESCUELA DE EDUCACION;;;;;;2;;3;N
9874;75;04067;09874;;;;;UNIVERSIDAD NACIONAL DE CHILECITO;ESCUELA DE COMUNICACION;;;;;;2;;3;N
9875;75;04067;09875;;;;;UNIVERSIDAD NACIONAL DE CHILECITO;ESCUELA DE DESARROLLO LOCAL;;;;;;2;;3;N
9876;75;01827;09876;;;;;UNIVERSIDAD NACIONAL DE FORMOSA;FACULTAD  DE ADMINISTRACION, ECONOMIA Y NEGOCIOS;;;;;;2;;3;N
9877;75;01827;09877;;;;;UNIVERSIDAD NACIONAL DE FORMOSA;FACULTAD  DE LA PRODUCCION Y EL MEDIOAMBIENTE;;;;;;2;;3;N
9878;75;01728;09878;;;;;UNIVERSIDAD NACIONAL DE LA MATANZA;DEPARTAMENTO  DE CIENCIAS ECONOMICAS;;;;;;2;;3;N
9879;75;01728;09879;;;;;UNIVERSIDAD NACIONAL DE LA MATANZA;DEPARTAMENTO DE INGENIERIA E INVESTIGACIONES TECNOLOGICAS;;;;;;2;;3;N
9880;75;00334;09880;;;;;"UNIVERSIDAD NACIONAL DE LA PATAGONIA ""SAN JUAN BOSCO""";FACULTAD  DE CIENCIAS  ECONOMICAS;;;;;;2;;3;N
9881;75;00334;09881;;;;;"UNIVERSIDAD NACIONAL DE LA PATAGONIA ""SAN JUAN BOSCO""";FACULTAD  DE CIENCIAS JURIDICAS;;;;;;2;;3;N
9882;75;01771;09882;;;;;UNIVERSIDAD NACIONAL DE LA RIOJA;DEPARTAMENTO  DE CS. Y TEC. APLICADAS A LA PRODUCCION, AL  AMBIENTE Y AL URBANISMO;;;;;;2;;3;N
9883;75;01771;09883;;;;;UNIVERSIDAD NACIONAL DE LA RIOJA;DEPARTAMENTO  DE CS. EXACTAS, FISICAS Y NATURALES;;;;;;2;;3;N
9884;75;01771;09884;;;;;UNIVERSIDAD NACIONAL DE LA RIOJA;DEPARTAMENTO DE CIENCIAS HUMANAS Y DE LA EDUCACION;;;;;;2;;3;N
9885;75;00395;09885;;;;;UNIVERSIDAD NACIONAL DE LOMAS DE ZAMORA;FACULTAD  DE CIENCIAS ECONOMICAS;;;;;;2;;3;N
9886;75;00461;09886;;;;;UNIVERSIDAD NACIONAL DE ROSARIO;FACULTAD  DE ODONTOLOGIA;;;;;;2;;3;N
9887;75;00517;09887;;;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD  DE CIENCIAS DE LA SALUD;;;;;;2;;3;N
9888;75;00517;09888;;;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD  DE TURISMO Y URBANISMO;;;;;;2;;3;N
9889;75;00517;09889;;;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD DE CS. ECONOMICAS, JURIDICAS Y SOCIALES;;;;;;2;;3;N
9890;75;08414;09890;;;;;UNIVERSIDAD NACIONAL DE TIERRA DEL FUEGO, ANTARTIDA E ISLAS DEL ATLANTICO SUR;INSTITUTO DE CIENCIAS POLARES, AMBIENTALES Y RECURSOS NATURALES;;;;;;2;;3;N
9891;75;08414;09891;;;;;UNIVERSIDAD NACIONAL DE TIERRA DEL FUEGO, ANTARTIDA E ISLAS DEL ATLANTICO SUR;INSTITUTO DE CULTURA, SOCIEDAD Y ESTADO;;;;;;2;;3;N
